x1km_square,species,present
NC7158,Iris pseudacorus,FALSE
NC7158,Jacobaea erucifolia,FALSE
NC7158,Jacobaea vulgaris,FALSE
NC7158,Jasione montana,FALSE
NC7158,Juncus conglomeratus,FALSE
NC7158,Juncus effusus,FALSE
NC7158,Knautia arvensis,FALSE
NC7158,Lactuca serriola,FALSE
NC7158,Lamium album,FALSE
NC7158,Lamium galeobdolon,FALSE
NC7158,Lamium purpureum,FALSE
NC7158,Lapsana communis,FALSE
NC7158,Lathyrus aphaca,FALSE
NC7158,Lathyrus linifolius,FALSE
NC7158,Lathyrus pratensis,FALSE
NC7158,Leontodon hispidus,FALSE
NC7158,Leontodon saxatilis,FALSE
NC7158,Leucanthemum vulgare,FALSE
NC7158,Ligusticum scoticum,FALSE
NC7158,Limonium vulgare,FALSE
NC7158,Linaria vulgaris,FALSE
NC7158,Linum catharticum,FALSE
NC7158,Linum usitatissimum,FALSE
NC7158,Lonicera caprifolium,FALSE
NC7158,Lonicera periclymenum,FALSE
NC7158,Lotus angustissimus,FALSE
NC7158,Lotus corniculatus,TRUE
NC7158,Lotus pedunculatus,FALSE
NC7158,Lotus subbiflorus,FALSE
NC7158,Luzula campestris,FALSE
NC7158,Lysimachia nemorum,FALSE
NC7158,Lysimachia punctata,FALSE
NC7158,Lysimachia vulgaris,FALSE
NC7158,Lythrum alatum,FALSE
NC7158,Lythrum salicaria,FALSE
NC7158,Malva sylvestris,FALSE
NC7158,Matricaria chamomilla,FALSE
NC7158,Matricaria discoidea,FALSE
NC7158,Medicago lupulina,FALSE
NC7158,Melampyrum pratense,FALSE
NC7158,Mentha aquatica,FALSE
NC7158,Mentha arvensis,FALSE
NC7158,Mercurialis perennis,FALSE
NC7158,Myosotis arvensis,FALSE
NC7158,Myosotis discolor,FALSE
NC7158,Myosotis sylvatica,FALSE
NC7158,Narthecium ossifragum,TRUE
NC7158,Odontites vernus,FALSE
NC7158,Oenanthe crocata,FALSE
NC7158,Origanum vulgare,FALSE
NC7158,Ornithopus perpusillus,FALSE
NC7158,Oxalis acetosella,FALSE
NC7158,Panicum miliaceum,FALSE
NC7158,Papaver rhoeas,FALSE
NC7158,Pedicularis sylvatica,FALSE
NC7158,Persicaria amplexicaulis,FALSE
NC7158,Persicaria bistorta,FALSE
NC7158,Persicaria hydropiper,FALSE
NC7158,Persicaria lapathifolia,FALSE
NC7158,Persicaria maculosa,FALSE
NC7158,Peucedanum ostruthium,FALSE
NC7158,Picris echioides,FALSE
NC7158,Picris hieracioides,FALSE
NC7158,Pilosella officinarum,FALSE
NC7158,Pimpinella saxifraga,FALSE
NC7158,Pinguicula vulgaris,FALSE
NC7158,Plantago lanceolata,TRUE
NC7158,Plantago major,FALSE
NC7158,Plantago maritima,FALSE
NC7158,Poa annua,FALSE
NC7158,Polygala serpyllifolia,TRUE
NC7158,Polygala vulgaris,FALSE
NC7158,Polygonum aviculare,FALSE
NC7158,Potentilla anglica,FALSE
NC7158,Potentilla anserina,FALSE
NC7158,Potentilla erecta,TRUE
NC7158,Potentilla recta,FALSE
NC7158,Potentilla reptans,FALSE
NC7158,Prunella vulgaris,FALSE
NC7158,Prunus spinosa,FALSE
NC7158,Pulicaria dysenterica,FALSE
NC7158,Ranunculus acris,TRUE
NC7158,Ranunculus bulbosus,FALSE
NC7158,Ranunculus ficaria,FALSE
NC7158,Ranunculus flammula,TRUE
NC7158,Ranunculus repens,TRUE
NC7158,Ranunculus sardous,FALSE
NC7158,Raphanus raphanistrum,FALSE
NC7158,Raphanus sativus,FALSE
NC7158,Rhinanthus minor,TRUE
NC7158,Rosa arvensis,FALSE
NC7158,Rosa canina,FALSE
NC7158,Rubus caesius,FALSE
NC7158,Rubus fruticosus,FALSE
NC7158,Rubus idaeus,FALSE
NC7158,Rumex acetosa,TRUE
NC7158,Rumex acetosella,FALSE
NC7158,Rumex crispus,FALSE
NC7158,Rumex obtusifolius,FALSE
NC7158,Rumex sanguineus,FALSE
NC7158,Sagina saginoides,FALSE
NC7158,Sambucus nigra,FALSE
NC7158,Sanguisorba officinalis,FALSE
NC7158,Scorzoneroides autumnalis,TRUE
NC7158,Scrophularia auriculata,FALSE
NC7158,Scrophularia nodosa,FALSE
NC7158,Sedum anglicum,FALSE
NC7158,Senecio erucifolius,FALSE
NC7158,Senecio jacobaea,FALSE
NC7158,Senecio vulgaris,FALSE
NC7158,Sherardia arvensis,FALSE
NC7158,Silene dioica,FALSE
NC7158,Silene latifolia,FALSE
NC7158,Silybum marianum,FALSE
NC7158,Sinapis alba,FALSE
NC7158,Sinapis arvensis,FALSE
NC7158,Sisymbrium officinale,FALSE
NC7158,Solanum dulcamara,FALSE
NC7158,Solanum nigrum,FALSE
NC7158,Solanum tuberosum,FALSE
NC7158,Sonchus arvensis,FALSE
NC7158,Sonchus asper,FALSE
NC7158,Sonchus oleraceus,FALSE
NC7158,Sorbus aucuparia,FALSE
NC7158,Spergula arvensis,FALSE
NC7158,Spergularia media,FALSE
NC7158,Stachys arvensis,FALSE
NC7158,Stachys palustris,FALSE
NC7158,Stachys sylvatica,FALSE
NC7158,Stellaria alsine,FALSE
NC7158,Stellaria graminea,TRUE
NC7158,Stellaria holostea,FALSE
NC7158,Stellaria media,FALSE
NC7158,Suaeda maritima,FALSE
NC7158,Succisa pratensis,TRUE
NC7158,Symphytum officinale,FALSE
NC7158,Taraxacum agg,FALSE
NC7158,Taraxacum officinale,FALSE
NC7158,Teucrium scorodonia,FALSE
NC7158,Thlaspi arvense,FALSE
NC7158,Thymus polytrichus,FALSE
NC7158,Thymus vulgaris,FALSE
NC7158,Torilis japonica,FALSE
NC7158,Tragopogon pratensis,FALSE
NC7158,Trientalis europaea,FALSE
NC7158,Trifolium arvense,FALSE
NC7158,Trifolium campestre,FALSE
NC7158,Trifolium constantinopolitanum,FALSE
NC7158,Trifolium dubium,TRUE
NC7158,Trifolium pratense,FALSE
NC7158,Trifolium repens,TRUE
NC7158,Tripleurospermum inodorum,FALSE
NC7158,Tripleurospermum maritimum,FALSE
NC7158,Turgenia latifolia,FALSE
NC7158,Ulex europaeus,TRUE
NC7158,Ulex gallii,FALSE
NC7158,Urtica dioica,FALSE
NC7158,Vaccinium myrtillus,FALSE
NC7158,Vaccinium oxycoccos,FALSE
NC7158,Vaccinium vitis,FALSE
NC7158,Valeriana dioica,FALSE
NC7158,Valeriana officinalis,FALSE
NC7158,Verbena officinalis,FALSE
NC7158,Verbena x,FALSE
NC7158,Veronica agrestis,FALSE
NC7158,Veronica arvensis,FALSE
NC7158,Veronica beccabunga,FALSE
NC7158,Veronica chamaedrys,TRUE
NC7158,Veronica hederifolia,FALSE
NC7158,Veronica montana,FALSE
NC7158,Veronica officinalis,TRUE
NC7158,Veronica persica,FALSE
NC7158,Veronica polita,FALSE
NC7158,Veronica serpyllifolia,FALSE
NC7158,Vicia benghalensis,FALSE
NC7158,Vicia cracca,FALSE
NC7158,Vicia faba,FALSE
NC7158,Vicia hirsuta,FALSE
NC7158,Vicia lutea,FALSE
NC7158,Vicia sativa,TRUE
NC7158,Vicia sepium,FALSE
NC7158,Vicia spp,FALSE
NC7158,Vicia tetrasperma,FALSE
NC7158,Viola arvensis,FALSE
NC7158,Viola canina,FALSE
NC7158,Viola palustris,FALSE
NC7158,Viola riviniana,FALSE
NC7158,Zea mays,FALSE
NJ0327,Acer pseudoplatanus,FALSE
NJ0327,Achillea millefolium,FALSE
NJ0327,Achillea ptarmica,FALSE
NJ0327,Aegopodium podagraria,FALSE
NJ0327,Aethusa cynapium,FALSE
NJ0327,Ajuga reptans,FALSE
NJ0327,Alliaria petiolata,FALSE
NJ0327,Alnus glutinosa,FALSE
NJ0327,Anagallis arvensis,FALSE
NJ0327,Anchusa arvensis,FALSE
NJ0327,Anemone nemorosa,FALSE
NJ0327,Angelica sylvestris,FALSE
NJ0327,Anthemis cotula,FALSE
NJ0327,Anthriscus caucalis,FALSE
NJ0327,Anthriscus sylvestris,FALSE
NJ0327,Apium nodiflorum,FALSE
NJ0327,Armeria maritima,FALSE
NJ0327,Artemisia absinthium,FALSE
NJ0327,Artemisia annua,FALSE
NJ0327,Artemisia vulgaris,FALSE
NJ0327,Aster tripolium,FALSE
NJ0327,Atriplex patula,FALSE
NJ0327,Atriplex portulacoides,FALSE
NJ0327,Ballota nigra,FALSE
NJ0327,Barbarea vulgaris,FALSE
NJ0327,Bellis perennis,FALSE
NJ0327,Berula erecta,FALSE
NJ0327,Brassica napus,FALSE
NJ0327,Brassica oleracea,FALSE
NJ0327,Brassica rapa,FALSE
NJ0327,Bryonia dioica,FALSE
NJ0327,Buddleja davidii,FALSE
NJ0327,Bupleurum tenuissimum,FALSE
NJ0327,Calluna vulgaris,TRUE
NJ0327,Caltha palustris,FALSE
NJ0327,Calystegia sepium,FALSE
NJ0327,Campanula rotundifolia,FALSE
NJ0327,Capsella bursa,FALSE
NJ0327,Cardamine flexuosa,FALSE
NJ0327,Cardamine hirsuta,FALSE
NJ0327,Cardamine pratensis,TRUE
NJ0327,Carduus nutans,FALSE
NJ0327,Carum verticillatum,FALSE
NJ0327,Centaurea cyanus,FALSE
NJ0327,Centaurea nigra,FALSE
NJ0327,Centaurea scabiosa,FALSE
NJ0327,Centaurium erythraea,FALSE
NJ0327,Cerastium arvense,FALSE
NJ0327,Cerastium fontanum,FALSE
NJ0327,Cerastium glomeratum,FALSE
NJ0327,Ceratocapnos claviculata,FALSE
NJ0327,Chaerophyllum temulum,FALSE
NJ0327,Chamaemelum nobile,FALSE
NJ0327,Chamerion angustifolium,FALSE
NJ0327,Chenopodium album,FALSE
NJ0327,Chenopodium ficifolium,FALSE
NJ0327,Chenopodium quinoa,FALSE
NJ0327,Cichorium intybus,FALSE
NJ0327,Circaea lutetiana,FALSE
NJ0327,Cirsium arvense,TRUE
NJ0327,Cirsium eriophorum,FALSE
NJ0327,Cirsium palustre,TRUE
NJ0327,Cirsium vulgare,FALSE
NJ0327,Clematis vitalba,FALSE
NJ0327,Clinopodium vulgare,FALSE
NJ0327,Conium maculatum,FALSE
NJ0327,Conopodium majus,FALSE
NJ0327,Convolvulus arvensis,FALSE
NJ0327,Conyza canadensis,FALSE
NJ0327,Cotoneaster salicifolius,FALSE
NJ0327,Crataegus monogyna,FALSE
NJ0327,Crepis capillaris,FALSE
NJ0327,Crepis vesicaria,FALSE
NJ0327,Cruciata laevipes,FALSE
NJ0327,Cytisus scoparius,FALSE
NJ0327,Dactylorhiza fuchsii,FALSE
NJ0327,Dactylorhiza maculata,FALSE
NJ0327,Daucus carota,FALSE
NJ0327,Digitalis ferruginea,FALSE
NJ0327,Digitalis grandiflora,FALSE
NJ0327,Digitalis purpurea,FALSE
NJ0327,Dioscorea communis,FALSE
NJ0327,Doronicum plantagineum,FALSE
NJ0327,Drosera anglica,FALSE
NJ0327,Drosera rotundifolia,FALSE
NJ0327,Dryas octopetala,FALSE
NJ0327,Epilobium hirsutum,FALSE
NJ0327,Epilobium montanum,FALSE
NJ0327,Epilobium obscurum,FALSE
NJ0327,Epilobium palustre,FALSE
NJ0327,Epilobium parviflorum,FALSE
NJ0327,Epilobium roseum,FALSE
NJ0327,Epilobium tetragonum,FALSE
NJ0327,Erica cinerea,FALSE
NJ0327,Erica tetralix,FALSE
NJ0327,Eriophorum vaginatum,FALSE
NJ0327,Eupatorium cannabinum,FALSE
NJ0327,Euphorbia exigua,FALSE
NJ0327,Euphorbia helioscopia,FALSE
NJ0327,Euphrasia officinalis,FALSE
NJ0327,Fagopyrum esculentum,FALSE
NJ0327,Fallopia convolvulus,FALSE
NJ0327,Filipendula ulmaria,FALSE
NJ0327,Fumaria officinalis,FALSE
NJ0327,Galeopsis speciosa,FALSE
NJ0327,Galeopsis tetrahit,FALSE
NJ0327,Galium aparine,FALSE
NJ0327,Galium mollugo,FALSE
NJ0327,Galium odoratum,FALSE
NJ0327,Galium palustre,FALSE
NJ0327,Galium saxatile,TRUE
NJ0327,Galium verum,TRUE
NJ0327,Genista anglica,FALSE
NJ0327,Geranium dissectum,FALSE
NJ0327,Geranium molle,FALSE
NJ0327,Geranium nodosum,FALSE
NJ0327,Geranium pratense,FALSE
NJ0327,Geranium pyrenaicum,FALSE
NJ0327,Geranium robertianum,FALSE
NJ0327,Geum urbanum,FALSE
NJ0327,Glechoma hederacea,FALSE
NJ0327,Hedera helix,FALSE
NJ0327,Helianthus annuus,FALSE
NJ0327,Heracleum mantegazzianum,FALSE
NJ0327,Heracleum sphondylium,FALSE
NJ0327,Hippocrepis comosa,FALSE
NJ0327,Hordeum vulgare,FALSE
NJ0327,Hyacinthoides non,FALSE
NJ0327,Hypericum forrestii,FALSE
NJ0327,Hypericum perforatum,FALSE
NJ0327,Hypericum pulchrum,TRUE
NJ0327,Hypericum tetrapterum,FALSE
NJ0327,Hypochaeris radicata,FALSE
NJ0327,Ilex aquifolium,FALSE
NJ0327,Impatiens glandulifera,FALSE
NJ0327,Impatiens parviflora,FALSE
NJ0327,Iris pseudacorus,FALSE
NJ0327,Jacobaea erucifolia,FALSE
NJ0327,Jacobaea vulgaris,FALSE
NJ0327,Jasione montana,FALSE
NJ0327,Juncus conglomeratus,FALSE
NJ0327,Juncus effusus,FALSE
NJ0327,Knautia arvensis,FALSE
NJ0327,Lactuca serriola,FALSE
