x1km_square,species,n_observed,genus
NC5762,Hylaeus brevicornis,0,Hylaeus
NC5762,Hylaeus communis,0,Hylaeus
NC5762,Hylaeus confusus,0,Hylaeus
NC5762,Hylaeus dilatatus,0,Hylaeus
NC5762,Hylaeus hyalinatus,0,Hylaeus
NC5762,Hylaeus pectoralis,0,Hylaeus
NC5762,Lasioglossum albipes,0,Lasioglossum
NC5762,Lasioglossum calceatum,0,Lasioglossum
NC5762,Lasioglossum cupromicans,0,Lasioglossum
NC5762,Lasioglossum fratellum,0,Lasioglossum
NC5762,Lasioglossum fulvicorne,0,Lasioglossum
NC5762,Lasioglossum laevigatum,0,Lasioglossum
NC5762,Lasioglossum lativentre,0,Lasioglossum
NC5762,Lasioglossum leucopus,0,Lasioglossum
NC5762,Lasioglossum leucozonium,0,Lasioglossum
NC5762,Lasioglossum malachurum,0,Lasioglossum
NC5762,Lasioglossum minutissimum,0,Lasioglossum
NC5762,Lasioglossum morio,0,Lasioglossum
NC5762,Lasioglossum parvulum,0,Lasioglossum
NC5762,Lasioglossum pauperatum,0,Lasioglossum
NC5762,Lasioglossum pauxillum,0,Lasioglossum
NC5762,Lasioglossum punctatissimum,0,Lasioglossum
NC5762,Lasioglossum puncticolle,0,Lasioglossum
NC5762,Lasioglossum quadrinotatum,0,Lasioglossum
NC5762,Lasioglossum rufitarse,0,Lasioglossum
NC5762,Lasioglossum smeathmanellum,0,Lasioglossum
NC5762,Lasioglossum villosulum,0,Lasioglossum
NC5762,Lasioglossum xanthopus,0,Lasioglossum
NC5762,Lasioglossum zonulum,0,Lasioglossum
NC5762,Lejogaster metallina,0,Lejogaster
NC5762,Leucozona glaucia,0,Leucozona
NC5762,Leucozona laternaria,0,Leucozona
NC5762,Macropis europaea,0,Macropis
NC5762,Megachile centuncularis,0,Megachile
NC5762,Megachile ligniseca,0,Megachile
NC5762,Megachile versicolor,0,Megachile
NC5762,Megachile willughbiella,0,Megachile
NC5762,Melangyna cincta,0,Melangyna
NC5762,Melangyna labiatarum,0,Melangyna
NC5762,Melangyna lasiophthalma,0,Melangyna
NC5762,Melangyna umbellatarum,0,Melangyna
NC5762,Melanogaster aerosa,0,Melanogaster
NC5762,Melanogaster hirtella,1,Melanogaster
NC5762,Melanostoma form,0,Melanostoma
NC5762,Melanostoma mellinum,1,Melanostoma
NC5762,Melanostoma scalare,0,Melanostoma
NC5762,Meliscaeva auricollis,0,Meliscaeva
NC5762,Meliscaeva cinctella,0,Meliscaeva
NC5762,Melitta leporina,0,Melitta
NC5762,Merodon equestris,0,Merodon
NC5762,Myathropa florea,0,Myathropa
NC5762,Neoascia geniculata,0,Neoascia
NC5762,Neoascia meticulosa,0,Neoascia
NC5762,Neoascia podagrica,0,Neoascia
NC5762,Neoascia tenur,1,Neoascia
NC5762,Nomada fabriciana,0,Nomada
NC5762,Nomada flava,0,Nomada
NC5762,Nomada flavoguttata,0,Nomada
NC5762,Nomada flavopicta,0,Nomada
NC5762,Nomada fucata,0,Nomada
NC5762,Nomada goodeniana,0,Nomada
NC5762,Nomada lathburiana,0,Nomada
NC5762,Nomada marshamella,0,Nomada
NC5762,Nomada obtusifrons,0,Nomada
NC5762,Nomada panzeri,0,Nomada
NC5762,Nomada ruficornis,0,Nomada
NC5762,Nomada striata,0,Nomada
NC5762,Orthonevra nobilis,0,Orthonevra
NC5762,Osmia bicolor,0,Osmia
NC5762,Osmia bicornis,0,Osmia
NC5762,Osmia caerulescens,0,Osmia
NC5762,Osmia leaiana,0,Osmia
NC5762,Osmia spinulosa,0,Osmia
NC5762,Panurgus banksianus,0,Panurgus
NC5762,Panurgus calcaratus,0,Panurgus
NC5762,Parasyrphus punctulatus,0,Parasyrphus
NC5762,Parhelophilus frutetorum,0,Parhelophilus
NC5762,Parhelophilus versicolor,0,Parhelophilus
NC5762,Pipiza bimaculata,0,Pipiza
NC5762,Pipizella viduata,0,Pipizella
NC5762,Platycheirus albimanus,0,Platycheirus
NC5762,Platycheirus clypeatus,0,Platycheirus
NC5762,Platycheirus granditarsus,0,Platycheirus
NC5762,Platycheirus manicatus,1,Platycheirus
NC5762,Platycheirus nielseni,0,Platycheirus
NC5762,Platycheirus peltatus,0,Platycheirus
NC5762,Platycheirus ramsarensis,0,Platycheirus
NC5762,Platycheirus rosarum,0,Platycheirus
NC5762,Platycheirus scutatus,0,Platycheirus
NC5762,Platycheirus tarsalis,0,Platycheirus
NC5762,Rhingia campestris,0,Rhingia
NC5762,Rhingia rostrata,0,Rhingia
NC5762,Riponnensia splendens,0,Riponnensia
NC5762,Scaeva pyrastri,0,Scaeva
NC5762,Scaeva selenitica,0,Scaeva
NC5762,Sericomyia lappona,0,Sericomyia
NC5762,Sericomyia silentis,2,Sericomyia
NC5762,Sericomyia superbiens,0,Sericomyia
NC5762,Sphaerophoria fatarum,0,Sphaerophoria
NC5762,Sphaerophoria interrupta,0,Sphaerophoria
NC5762,Sphaerophoria philanthus,0,Sphaerophoria
NC5762,Sphaerophoria rueppellii,0,Sphaerophoria
NC5762,Sphaerophoria scripta,0,Sphaerophoria
NC5762,Sphaerophoria taeniata,0,Sphaerophoria
NC5762,Sphecodes crassus,0,Sphecodes
NC5762,Sphecodes ephippius,0,Sphecodes
NC5762,Sphecodes ferruginatus,0,Sphecodes
NC5762,Sphecodes geoffrellus,0,Sphecodes
NC5762,Sphecodes monilicornis,0,Sphecodes
NC5762,Sphecodes niger,0,Sphecodes
NC5762,Sphegina clunipes,0,Sphegina
NC5762,Syritta pipiens,0,Syritta
NC5762,Syrphus rectus,0,Syrphus
NC5762,Syrphus ribesii,0,Syrphus
NC5762,Syrphus torvus,0,Syrphus
NC5762,Syrphus vitripennis,0,Syrphus
NC5762,Tropidia scita,0,Tropidia
NC5762,Volucella bombylans,0,Volucella
NC5762,Volucella inanis,0,Volucella
NC5762,Volucella inflata,0,Volucella
NC5762,Volucella pellucens,0,Volucella
NC5762,Xanthogramma pedissequum,0,Xanthogramma
NC5762,Xanthogramma stackelbergi,0,Xanthogramma
NC5762,Xylota abiens,0,Xylota
NC5762,Xylota jakutorum,0,Xylota
NC5762,Xylota segnis,0,Xylota
NC5762,Xylota sylvarum,0,Xylota
NC7158,Anasimyia contracta,0,Anasimyia
NC7158,Anasimyia lineata,0,Anasimyia
NC7158,Anasimyia transfuga,0,Anasimyia
NC7158,Andrena alfkenella,0,Andrena
NC7158,Andrena angustior,0,Andrena
NC7158,Andrena bicolor,0,Andrena
NC7158,Andrena bucephala,0,Andrena
NC7158,Andrena chrysosceles,0,Andrena
NC7158,Andrena cineraria,0,Andrena
NC7158,Andrena coitana,1,Andrena
NC7158,Andrena denticulata,0,Andrena
NC7158,Andrena dorsata,0,Andrena
NC7158,Andrena flavipes,0,Andrena
NC7158,Andrena fucata,0,Andrena
NC7158,Andrena fulva,0,Andrena
NC7158,Andrena haemorrhoa,1,Andrena
NC7158,Andrena helvola,0,Andrena
NC7158,Andrena humilis,0,Andrena
NC7158,Andrena lapponica,0,Andrena
NC7158,Andrena minutula,0,Andrena
NC7158,Andrena nigriceps,0,Andrena
NC7158,Andrena nigroaenea,0,Andrena
NC7158,Andrena nitida,0,Andrena
NC7158,Andrena scotica,0,Andrena
NC7158,Andrena semilaevis,0,Andrena
NC7158,Andrena subopaca,0,Andrena
NC7158,Andrena synadelpha,0,Andrena
NC7158,Andrena tarsata,0,Andrena
NC7158,Andrena thoracica,0,Andrena
NC7158,Andrena trimmerana,0,Andrena
NC7158,Andrena wilkella,0,Andrena
NC7158,Anthidium manicatum,0,Anthidium
NC7158,Anthophora furcata,0,Anthophora
NC7158,Anthophora plumipes,0,Anthophora
NC7158,Apis mellifera,0,Apis
NC7158,Arctophila superbiens,0,Arctophila
NC7158,Bombus barbutellus,0,Bombus
NC7158,Bombus bohemicus,0,Bombus
NC7158,Bombus campestris,0,Bombus
NC7158,Bombus hortorum,0,Bombus
NC7158,Bombus humilis,0,Bombus
NC7158,Bombus hypnorum,0,Bombus
NC7158,Bombus jonellus,0,Bombus
NC7158,Bombus lapidarius,0,Bombus
NC7158,Bombus lucorum,0,Bombus
NC7158,Bombus monticola,0,Bombus
NC7158,Bombus muscorum,1,Bombus
NC7158,Bombus pascuorum,1,Bombus
NC7158,Bombus pratorum,0,Bombus
NC7158,Bombus ruderarius,0,Bombus
NC7158,Bombus ruderatus,0,Bombus
NC7158,Bombus rupestris,0,Bombus
NC7158,Bombus soroeensis,2,Bombus
NC7158,Bombus sylvestris,0,Bombus
NC7158,Bombus terrestris,0,Bombus
NC7158,Bombus vestalis,0,Bombus
NC7158,Chalcosyrphus nemorum,0,Chalcosyrphus
NC7158,Cheilosia albitarsis,0,Cheilosia
NC7158,Cheilosia bergenstammi,0,Cheilosia
NC7158,Cheilosia fraterna,0,Cheilosia
NC7158,Cheilosia illustrata,0,Cheilosia
NC7158,Cheilosia lasiopa,0,Cheilosia
NC7158,Cheilosia latifrons,0,Cheilosia
NC7158,Cheilosia pagana,0,Cheilosia
NC7158,Cheilosia proxima,0,Cheilosia
NC7158,Cheilosia soror,0,Cheilosia
NC7158,Cheilosia vernalis,0,Cheilosia
NC7158,Chelostoma campanularum,0,Chelostoma
NC7158,Chrysogaster cemiteriorum,0,Chrysogaster
NC7158,Chrysogaster virescens,0,Chrysogaster
NC7158,Chrysotoxum arcuatum,0,Chrysotoxum
NC7158,Chrysotoxum bicinctum,0,Chrysotoxum
NC7158,Chrysotoxum festivum,0,Chrysotoxum
NC7158,Chrysotoxum verralli,0,Chrysotoxum
NC7158,Coelioxys elongata,0,Coelioxys
NC7158,Coelioxys inermis,0,Coelioxys
NC7158,Colletes similis,0,Colletes
NC7158,Colletes succinctus,0,Colletes
NC7158,Dasypoda hirtipes,0,Dasypoda
NC7158,Dasysyrphus albostriatus,0,Dasysyrphus
NC7158,Dasysyrphus neovenustus,0,Dasysyrphus
NC7158,Dasysyrphus tricinctus,0,Dasysyrphus
NC7158,Dasysyrphus venustus,0,Dasysyrphus
NC7158,Epistrophe grossulariae,0,Epistrophe
NC7158,Episyrphus balteatus,1,Episyrphus
NC7158,Eristalinus aeneus,0,Eristalinus
NC7158,Eristalinus sepulchralis,0,Eristalinus
NC7158,Eristalis abusiva,0,Eristalis
NC7158,Eristalis abusivus,0,Eristalis
NC7158,Eristalis arbustorum,0,Eristalis
NC7158,Eristalis horticola,0,Eristalis
NC7158,Eristalis intricaria,0,Eristalis
NC7158,Eristalis intricarius,0,Eristalis
NC7158,Eristalis nemorum,0,Eristalis
NC7158,Eristalis pertinax,1,Eristalis
NC7158,Eristalis rupium,0,Eristalis
NC7158,Eristalis tenax,0,Eristalis
NC7158,Eucera longicornis,0,Eucera
NC7158,Eumerus funeralis,0,Eumerus
NC7158,Eumerus ornatus,0,Eumerus
NC7158,Eumerus strigatus,0,Eumerus
NC7158,Eupeodes corollae,0,Eupeodes
NC7158,Eupeodes latifasciatus,0,Eupeodes
NC7158,Eupeodes luniger,0,Eupeodes
NC7158,Ferdinandea cuprea,0,Ferdinandea
NC7158,Halictus confusus,0,Halictus
NC7158,Halictus eurygnathus,0,Halictus
NC7158,Halictus rubicundus,0,Halictus
NC7158,Halictus tumulorum,0,Halictus
NC7158,Helophilus hybridus,0,Helophilus
NC7158,Helophilus pendulus,2,Helophilus
NC7158,Helophilus trivittatus,0,Helophilus
NC7158,Hylaeus brevicornis,0,Hylaeus
NC7158,Hylaeus communis,0,Hylaeus
NC7158,Hylaeus confusus,0,Hylaeus
NC7158,Hylaeus dilatatus,0,Hylaeus
NC7158,Hylaeus hyalinatus,0,Hylaeus
NC7158,Hylaeus pectoralis,0,Hylaeus
NC7158,Lasioglossum albipes,0,Lasioglossum
NC7158,Lasioglossum calceatum,6,Lasioglossum
NC7158,Lasioglossum cupromicans,0,Lasioglossum
NC7158,Lasioglossum fratellum,18,Lasioglossum
NC7158,Lasioglossum fulvicorne,0,Lasioglossum
NC7158,Lasioglossum laevigatum,0,Lasioglossum
NC7158,Lasioglossum lativentre,0,Lasioglossum
NC7158,Lasioglossum leucopus,0,Lasioglossum
NC7158,Lasioglossum leucozonium,0,Lasioglossum
NC7158,Lasioglossum malachurum,0,Lasioglossum
NC7158,Lasioglossum minutissimum,0,Lasioglossum
NC7158,Lasioglossum morio,0,Lasioglossum
NC7158,Lasioglossum parvulum,0,Lasioglossum
NC7158,Lasioglossum pauperatum,0,Lasioglossum
NC7158,Lasioglossum pauxillum,0,Lasioglossum
NC7158,Lasioglossum punctatissimum,0,Lasioglossum
NC7158,Lasioglossum puncticolle,0,Lasioglossum
NC7158,Lasioglossum quadrinotatum,0,Lasioglossum
NC7158,Lasioglossum rufitarse,0,Lasioglossum
NC7158,Lasioglossum smeathmanellum,0,Lasioglossum
NC7158,Lasioglossum villosulum,0,Lasioglossum
NC7158,Lasioglossum xanthopus,0,Lasioglossum
NC7158,Lasioglossum zonulum,0,Lasioglossum
NC7158,Lejogaster metallina,0,Lejogaster
NC7158,Leucozona glaucia,0,Leucozona
NC7158,Leucozona laternaria,0,Leucozona
NC7158,Macropis europaea,0,Macropis
NC7158,Megachile centuncularis,0,Megachile
NC7158,Megachile ligniseca,0,Megachile
NC7158,Megachile versicolor,0,Megachile
NC7158,Megachile willughbiella,0,Megachile
NC7158,Melangyna cincta,0,Melangyna
NC7158,Melangyna labiatarum,0,Melangyna
NC7158,Melangyna lasiophthalma,0,Melangyna
NC7158,Melangyna umbellatarum,0,Melangyna
NC7158,Melanogaster aerosa,0,Melanogaster
NC7158,Melanogaster hirtella,1,Melanogaster
NC7158,Melanostoma form,0,Melanostoma
NC7158,Melanostoma mellinum,0,Melanostoma
NC7158,Melanostoma scalare,0,Melanostoma
NC7158,Meliscaeva auricollis,0,Meliscaeva
NC7158,Meliscaeva cinctella,0,Meliscaeva
NC7158,Melitta leporina,0,Melitta
NC7158,Merodon equestris,0,Merodon
NC7158,Myathropa florea,0,Myathropa
NC7158,Neoascia geniculata,0,Neoascia
NC7158,Neoascia meticulosa,0,Neoascia
NC7158,Neoascia podagrica,0,Neoascia
NC7158,Neoascia tenur,0,Neoascia
NC7158,Nomada fabriciana,0,Nomada
NC7158,Nomada flava,0,Nomada
NC7158,Nomada flavoguttata,0,Nomada
NC7158,Nomada flavopicta,0,Nomada
NC7158,Nomada fucata,0,Nomada
NC7158,Nomada goodeniana,0,Nomada
NC7158,Nomada lathburiana,0,Nomada
NC7158,Nomada marshamella,0,Nomada
NC7158,Nomada obtusifrons,0,Nomada
NC7158,Nomada panzeri,0,Nomada
NC7158,Nomada ruficornis,0,Nomada
NC7158,Nomada striata,0,Nomada
NC7158,Orthonevra nobilis,0,Orthonevra
NC7158,Osmia bicolor,0,Osmia
NC7158,Osmia bicornis,0,Osmia
NC7158,Osmia caerulescens,0,Osmia
NC7158,Osmia leaiana,0,Osmia
NC7158,Osmia spinulosa,0,Osmia
NC7158,Panurgus banksianus,0,Panurgus
NC7158,Panurgus calcaratus,0,Panurgus
NC7158,Parasyrphus punctulatus,0,Parasyrphus
NC7158,Parhelophilus frutetorum,0,Parhelophilus
NC7158,Parhelophilus versicolor,0,Parhelophilus
NC7158,Pipiza bimaculata,0,Pipiza
NC7158,Pipizella viduata,0,Pipizella
NC7158,Platycheirus albimanus,0,Platycheirus
NC7158,Platycheirus clypeatus,0,Platycheirus
NC7158,Platycheirus granditarsus,0,Platycheirus
NC7158,Platycheirus manicatus,4,Platycheirus
NC7158,Platycheirus nielseni,0,Platycheirus
NC7158,Platycheirus peltatus,0,Platycheirus
NC7158,Platycheirus ramsarensis,0,Platycheirus
NC7158,Platycheirus rosarum,0,Platycheirus
NC7158,Platycheirus scutatus,0,Platycheirus
NC7158,Platycheirus tarsalis,0,Platycheirus
NC7158,Rhingia campestris,1,Rhingia
NC7158,Rhingia rostrata,0,Rhingia
NC7158,Riponnensia splendens,0,Riponnensia
NC7158,Scaeva pyrastri,0,Scaeva
NC7158,Scaeva selenitica,0,Scaeva
NC7158,Sericomyia lappona,0,Sericomyia
NC7158,Sericomyia silentis,3,Sericomyia
NC7158,Sericomyia superbiens,0,Sericomyia
NC7158,Sphaerophoria fatarum,0,Sphaerophoria
NC7158,Sphaerophoria interrupta,0,Sphaerophoria
NC7158,Sphaerophoria philanthus,0,Sphaerophoria
NC7158,Sphaerophoria rueppellii,0,Sphaerophoria
NC7158,Sphaerophoria scripta,0,Sphaerophoria
NC7158,Sphaerophoria taeniata,0,Sphaerophoria
NC7158,Sphecodes crassus,0,Sphecodes
NC7158,Sphecodes ephippius,0,Sphecodes
NC7158,Sphecodes ferruginatus,0,Sphecodes
NC7158,Sphecodes geoffrellus,0,Sphecodes
NC7158,Sphecodes monilicornis,0,Sphecodes
NC7158,Sphecodes niger,0,Sphecodes
NC7158,Sphegina clunipes,0,Sphegina
NC7158,Syritta pipiens,0,Syritta
NC7158,Syrphus rectus,0,Syrphus
NC7158,Syrphus ribesii,0,Syrphus
NC7158,Syrphus torvus,0,Syrphus
NC7158,Syrphus vitripennis,0,Syrphus
NC7158,Tropidia scita,0,Tropidia
NC7158,Volucella bombylans,0,Volucella
NC7158,Volucella inanis,0,Volucella
NC7158,Volucella inflata,0,Volucella
NC7158,Volucella pellucens,0,Volucella
NC7158,Xanthogramma pedissequum,0,Xanthogramma
NC7158,Xanthogramma stackelbergi,0,Xanthogramma
NC7158,Xylota abiens,0,Xylota
NC7158,Xylota jakutorum,0,Xylota
NC7158,Xylota segnis,0,Xylota
NC7158,Xylota sylvarum,0,Xylota
NJ0327,Anasimyia contracta,0,Anasimyia
NJ0327,Anasimyia lineata,0,Anasimyia
NJ0327,Anasimyia transfuga,0,Anasimyia
NJ0327,Andrena alfkenella,0,Andrena
NJ0327,Andrena angustior,0,Andrena
NJ0327,Andrena bicolor,0,Andrena
NJ0327,Andrena bucephala,0,Andrena
NJ0327,Andrena chrysosceles,0,Andrena
NJ0327,Andrena cineraria,0,Andrena
NJ0327,Andrena coitana,0,Andrena
NJ0327,Andrena denticulata,0,Andrena
NJ0327,Andrena dorsata,0,Andrena
NJ0327,Andrena flavipes,0,Andrena
NJ0327,Andrena fucata,0,Andrena
NJ0327,Andrena fulva,0,Andrena
NJ0327,Andrena haemorrhoa,0,Andrena
NJ0327,Andrena helvola,0,Andrena
NJ0327,Andrena humilis,0,Andrena
NJ0327,Andrena lapponica,0,Andrena
NJ0327,Andrena minutula,0,Andrena
NJ0327,Andrena nigriceps,0,Andrena
NJ0327,Andrena nigroaenea,0,Andrena
NJ0327,Andrena nitida,0,Andrena
NJ0327,Andrena scotica,0,Andrena
NJ0327,Andrena semilaevis,0,Andrena
NJ0327,Andrena subopaca,0,Andrena
NJ0327,Andrena synadelpha,0,Andrena
NJ0327,Andrena tarsata,0,Andrena
NJ0327,Andrena thoracica,0,Andrena
NJ0327,Andrena trimmerana,0,Andrena
NJ0327,Andrena wilkella,0,Andrena
NJ0327,Anthidium manicatum,0,Anthidium
NJ0327,Anthophora furcata,0,Anthophora
NJ0327,Anthophora plumipes,0,Anthophora
NJ0327,Apis mellifera,1,Apis
NJ0327,Arctophila superbiens,0,Arctophila
NJ0327,Bombus barbutellus,0,Bombus
NJ0327,Bombus bohemicus,2,Bombus
NJ0327,Bombus campestris,0,Bombus
NJ0327,Bombus hortorum,2,Bombus
NJ0327,Bombus humilis,0,Bombus
NJ0327,Bombus hypnorum,0,Bombus
NJ0327,Bombus jonellus,0,Bombus
NJ0327,Bombus lapidarius,0,Bombus
NJ0327,Bombus lucorum,15,Bombus
NJ0327,Bombus monticola,0,Bombus
NJ0327,Bombus muscorum,0,Bombus
NJ0327,Bombus pascuorum,10,Bombus
NJ0327,Bombus pratorum,0,Bombus
NJ0327,Bombus ruderarius,0,Bombus
NJ0327,Bombus ruderatus,0,Bombus
NJ0327,Bombus rupestris,0,Bombus
NJ0327,Bombus soroeensis,4,Bombus
NJ0327,Bombus sylvestris,2,Bombus
NJ0327,Bombus terrestris,1,Bombus
NJ0327,Bombus vestalis,0,Bombus
NJ0327,Chalcosyrphus nemorum,0,Chalcosyrphus
NJ0327,Cheilosia albitarsis,0,Cheilosia
NJ0327,Cheilosia bergenstammi,0,Cheilosia
NJ0327,Cheilosia fraterna,0,Cheilosia
NJ0327,Cheilosia illustrata,0,Cheilosia
NJ0327,Cheilosia lasiopa,0,Cheilosia
NJ0327,Cheilosia latifrons,0,Cheilosia
NJ0327,Cheilosia pagana,0,Cheilosia
NJ0327,Cheilosia proxima,0,Cheilosia
NJ0327,Cheilosia soror,0,Cheilosia
NJ0327,Cheilosia vernalis,0,Cheilosia
NJ0327,Chelostoma campanularum,0,Chelostoma
NJ0327,Chrysogaster cemiteriorum,0,Chrysogaster
NJ0327,Chrysogaster virescens,0,Chrysogaster
NJ0327,Chrysotoxum arcuatum,0,Chrysotoxum
NJ0327,Chrysotoxum bicinctum,0,Chrysotoxum
NJ0327,Chrysotoxum festivum,0,Chrysotoxum
NJ0327,Chrysotoxum verralli,0,Chrysotoxum
NJ0327,Coelioxys elongata,0,Coelioxys
NJ0327,Coelioxys inermis,0,Coelioxys
NJ0327,Colletes similis,0,Colletes
NJ0327,Colletes succinctus,2,Colletes
NJ0327,Dasypoda hirtipes,0,Dasypoda
NJ0327,Dasysyrphus albostriatus,0,Dasysyrphus
NJ0327,Dasysyrphus neovenustus,0,Dasysyrphus
NJ0327,Dasysyrphus tricinctus,0,Dasysyrphus
NJ0327,Dasysyrphus venustus,1,Dasysyrphus
NJ0327,Epistrophe grossulariae,0,Epistrophe
NJ0327,Episyrphus balteatus,3,Episyrphus
NJ0327,Eristalinus aeneus,0,Eristalinus
NJ0327,Eristalinus sepulchralis,0,Eristalinus
NJ0327,Eristalis abusiva,0,Eristalis
NJ0327,Eristalis abusivus,0,Eristalis
NJ0327,Eristalis arbustorum,0,Eristalis
NJ0327,Eristalis horticola,0,Eristalis
NJ0327,Eristalis intricaria,0,Eristalis
NJ0327,Eristalis intricarius,0,Eristalis
NJ0327,Eristalis nemorum,0,Eristalis
NJ0327,Eristalis pertinax,9,Eristalis
NJ0327,Eristalis rupium,0,Eristalis
NJ0327,Eristalis tenax,0,Eristalis
NJ0327,Eucera longicornis,0,Eucera
NJ0327,Eumerus funeralis,0,Eumerus
NJ0327,Eumerus ornatus,0,Eumerus
NJ0327,Eumerus strigatus,0,Eumerus
NJ0327,Eupeodes corollae,0,Eupeodes
NJ0327,Eupeodes latifasciatus,0,Eupeodes
NJ0327,Eupeodes luniger,0,Eupeodes
NJ0327,Ferdinandea cuprea,0,Ferdinandea
NJ0327,Halictus confusus,0,Halictus
NJ0327,Halictus eurygnathus,0,Halictus
NJ0327,Halictus rubicundus,0,Halictus
NJ0327,Halictus tumulorum,0,Halictus
NJ0327,Helophilus hybridus,0,Helophilus
NJ0327,Helophilus pendulus,5,Helophilus
NJ0327,Helophilus trivittatus,0,Helophilus
NJ0327,Hylaeus brevicornis,0,Hylaeus
NJ0327,Hylaeus communis,0,Hylaeus
NJ0327,Hylaeus confusus,0,Hylaeus
NJ0327,Hylaeus dilatatus,0,Hylaeus
NJ0327,Hylaeus hyalinatus,0,Hylaeus
NJ0327,Hylaeus pectoralis,0,Hylaeus
NJ0327,Lasioglossum albipes,1,Lasioglossum
NJ0327,Lasioglossum calceatum,1,Lasioglossum
NJ0327,Lasioglossum cupromicans,0,Lasioglossum
NJ0327,Lasioglossum fratellum,7,Lasioglossum
NJ0327,Lasioglossum fulvicorne,0,Lasioglossum
NJ0327,Lasioglossum laevigatum,0,Lasioglossum
NJ0327,Lasioglossum lativentre,0,Lasioglossum
NJ0327,Lasioglossum leucopus,0,Lasioglossum
NJ0327,Lasioglossum leucozonium,0,Lasioglossum
NJ0327,Lasioglossum malachurum,0,Lasioglossum
NJ0327,Lasioglossum minutissimum,0,Lasioglossum
NJ0327,Lasioglossum morio,0,Lasioglossum
NJ0327,Lasioglossum parvulum,0,Lasioglossum
NJ0327,Lasioglossum pauperatum,0,Lasioglossum
NJ0327,Lasioglossum pauxillum,0,Lasioglossum
NJ0327,Lasioglossum punctatissimum,0,Lasioglossum
NJ0327,Lasioglossum puncticolle,0,Lasioglossum
NJ0327,Lasioglossum quadrinotatum,0,Lasioglossum
NJ0327,Lasioglossum rufitarse,0,Lasioglossum
NJ0327,Lasioglossum smeathmanellum,0,Lasioglossum
NJ0327,Lasioglossum villosulum,0,Lasioglossum
NJ0327,Lasioglossum xanthopus,0,Lasioglossum
NJ0327,Lasioglossum zonulum,0,Lasioglossum
NJ0327,Lejogaster metallina,0,Lejogaster
NJ0327,Leucozona glaucia,0,Leucozona
NJ0327,Leucozona laternaria,0,Leucozona
NJ0327,Macropis europaea,0,Macropis
NJ0327,Megachile centuncularis,0,Megachile
NJ0327,Megachile ligniseca,0,Megachile
NJ0327,Megachile versicolor,0,Megachile
NJ0327,Megachile willughbiella,0,Megachile
NJ0327,Melangyna cincta,0,Melangyna
NJ0327,Melangyna labiatarum,0,Melangyna
NJ0327,Melangyna lasiophthalma,0,Melangyna
NJ0327,Melangyna umbellatarum,0,Melangyna
NJ0327,Melanogaster aerosa,0,Melanogaster
NJ0327,Melanogaster hirtella,0,Melanogaster
NJ0327,Melanostoma form,0,Melanostoma
NJ0327,Melanostoma mellinum,0,Melanostoma
NJ0327,Melanostoma scalare,0,Melanostoma
NJ0327,Meliscaeva auricollis,0,Meliscaeva
NJ0327,Meliscaeva cinctella,1,Meliscaeva
NJ0327,Melitta leporina,0,Melitta
NJ0327,Merodon equestris,1,Merodon
NJ0327,Myathropa florea,0,Myathropa
NJ0327,Neoascia geniculata,0,Neoascia
NJ0327,Neoascia meticulosa,0,Neoascia
NJ0327,Neoascia podagrica,0,Neoascia
NJ0327,Neoascia tenur,2,Neoascia
NJ0327,Nomada fabriciana,0,Nomada
NJ0327,Nomada flava,0,Nomada
NJ0327,Nomada flavoguttata,0,Nomada
NJ0327,Nomada flavopicta,0,Nomada
NJ0327,Nomada fucata,0,Nomada
NJ0327,Nomada goodeniana,0,Nomada
NJ0327,Nomada lathburiana,0,Nomada
NJ0327,Nomada marshamella,0,Nomada
NJ0327,Nomada obtusifrons,0,Nomada
NJ0327,Nomada panzeri,0,Nomada
NJ0327,Nomada ruficornis,0,Nomada
NJ0327,Nomada striata,0,Nomada
NJ0327,Orthonevra nobilis,0,Orthonevra
NJ0327,Osmia bicolor,0,Osmia
NJ0327,Osmia bicornis,0,Osmia
NJ0327,Osmia caerulescens,0,Osmia
NJ0327,Osmia leaiana,0,Osmia
NJ0327,Osmia spinulosa,0,Osmia
NJ0327,Panurgus banksianus,0,Panurgus
NJ0327,Panurgus calcaratus,0,Panurgus
NJ0327,Parasyrphus punctulatus,0,Parasyrphus
NJ0327,Parhelophilus frutetorum,0,Parhelophilus
NJ0327,Parhelophilus versicolor,0,Parhelophilus
NJ0327,Pipiza bimaculata,1,Pipiza
NJ0327,Pipizella viduata,0,Pipizella
NJ0327,Platycheirus albimanus,0,Platycheirus
NJ0327,Platycheirus clypeatus,0,Platycheirus
NJ0327,Platycheirus granditarsus,0,Platycheirus
NJ0327,Platycheirus manicatus,0,Platycheirus
NJ0327,Platycheirus nielseni,0,Platycheirus
NJ0327,Platycheirus peltatus,0,Platycheirus
NJ0327,Platycheirus ramsarensis,0,Platycheirus
NJ0327,Platycheirus rosarum,0,Platycheirus
NJ0327,Platycheirus scutatus,0,Platycheirus
NJ0327,Platycheirus tarsalis,0,Platycheirus
NJ0327,Rhingia campestris,4,Rhingia
NJ0327,Rhingia rostrata,0,Rhingia
NJ0327,Riponnensia splendens,0,Riponnensia
NJ0327,Scaeva pyrastri,0,Scaeva
NJ0327,Scaeva selenitica,0,Scaeva
NJ0327,Sericomyia lappona,0,Sericomyia
NJ0327,Sericomyia silentis,21,Sericomyia
