"sample_id","occurrence_id","specimen_code","taxon_group","taxon_source","english_name","source_taxon_version_key","taxon_standardised","taxon_aggregated","count","sex","stage","comment","order","family","year"
6813430,"12643265","2165","insect - hymenopteran","Lasioglossum calceatum","Slender Mining Bee","NHMSYS0000876174","Lasioglossum calceatum","Lasioglossum calceatum","1","female","adult",,"Hymenoptera","Halictidae",2019
6813459,"12221833","2168","insect - true fly (Diptera)","Melanostoma scalare",,"NBNSYS0000006867","Melanostoma scalare","Melanostoma scalare","1","male","adult",,"Diptera","Syrphidae",2019
6813459,"12221834","2170","insect - true fly (Diptera)","Melangyna cincta",,"NBNSYS0000006930","Melangyna cincta","Melangyna cincta","1","female","adult",,"Diptera","Syrphidae",2019
6813459,"12221835","2167","insect - true fly (Diptera)","Xylota segnis",,"NBNSYS0000007115","Xylota segnis","Xylota segnis","1","female","adult",,"Diptera","Syrphidae",2019
6813459,"12221836","2169","insect - true fly (Diptera)","Eristalis pertinax",,"NBNSYS0000007052","Eristalis pertinax","Eristalis pertinax","1","female","adult",,"Diptera","Syrphidae",2019
6813459,"12643332","2171","insect - hymenopteran","Lasioglossum albipes","Bloomed Furrow Bee","NHMSYS0000876168","Lasioglossum albipes","Lasioglossum albipes","1","female","adult",,"Hymenoptera","Halictidae",2019
6813459,"12643333","2172","insect - hymenopteran","Lasioglossum fulvicorne","Chalk Furrow Bee","NHMSYS0000876180","Lasioglossum fulvicorne","Lasioglossum fulvicorne","1","female","adult",,"Hymenoptera","Halictidae",2019
6813459,"12643334","2173","insect - hymenopteran","Lasioglossum fulvicorne","Chalk Furrow Bee","NHMSYS0000876180","Lasioglossum fulvicorne","Lasioglossum fulvicorne","1","female","adult",,"Hymenoptera","Halictidae",2019
6813459,"12643335","2174","insect - hymenopteran","Andrena bicolor","Gwynne's Mining Bee","NHMSYS0000875171","Andrena bicolor","Andrena bicolor","1","female","adult",,"Hymenoptera","Andrenidae",2019
6813471,"12220691","2184","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2019
6813471,"12220692","2185","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","male","adult",,"Diptera","Syrphidae",2019
6813471,"12220693","2182","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","female","adult",,"Diptera","Syrphidae",2019
6813471,"12220694","2181","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","female","adult",,"Diptera","Syrphidae",2019
6813471,"12220695","2183","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2019
6813471,"12643381","2176","insect - hymenopteran","Bombus terrestris subsp. audax","Buff-tailed Bumblebee","NHMSYS0020920072","Bombus terrestris","Bombus lucorum/terrestris/magnus/cryptarum","1","male","adult",,"Hymenoptera","Apidae",2019
6813471,"12643382","2177","insect - hymenopteran","Bombus lapidarius","Large Red-tailed Bumblebee","NHMSYS0000875567","Bombus lapidarius","Bombus lapidarius","1","male","adult","dissected","Hymenoptera","Apidae",2019
6813471,"12643383","2178","insect - hymenopteran","Halictus rubicundus","Yellow-legged Furrow Bee","NHMSYS0000876030","Halictus rubicundus","Halictus rubicundus","1","female","adult",,"Hymenoptera","Halictidae",2019
6813471,"12643384","2179","insect - hymenopteran","Lasioglossum fratellum","Smooth-faced Furrow Bee","NHMSYS0000876178","Lasioglossum fratellum","Lasioglossum fratellum","1","female","adult",,"Hymenoptera","Halictidae",2019
6813471,"12643385","2180","insect - hymenopteran","Lasioglossum fulvicorne","Chalk Furrow Bee","NHMSYS0000876180","Lasioglossum fulvicorne","Lasioglossum fulvicorne","1","female","adult",,"Hymenoptera","Halictidae",2019
6815030,"12473668","4544","insect - true fly (Diptera)","Helophilus hybridus",,"NBNSYS0000007056","Helophilus hybridus","Helophilus hybridus","1","male","adult",,"Diptera","Syrphidae",2019
6815030,"12473669","4545","insect - true fly (Diptera)","Xylota segnis",,"NBNSYS0000007115","Xylota segnis","Xylota segnis","1","male","adult",,"Diptera","Syrphidae",2019
6815030,"12635009","4546","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815030,"12635010","4547","insect - hymenopteran","Bombus pratorum","Early Bumblebee","NHMSYS0000875578","Bombus pratorum","Bombus pratorum","1","male","adult",,"Hymenoptera","Apidae",2019
6815030,"12635011","4548","insect - hymenopteran","Bombus terrestris subsp. audax","Buff-tailed Bumblebee","NHMSYS0020920072","Bombus terrestris","Bombus lucorum/terrestris/magnus/cryptarum","1","male","adult",,"Hymenoptera","Apidae",2019
6815030,"12635012","4549","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","male","adult",,"Hymenoptera","Halictidae",2019
6815030,"12635013","4550","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815030,"12635014","4601","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815039,"12634978","4603","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815039,"12634979","4604","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815039,"12634980","4605","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","male","adult",,"Hymenoptera","Halictidae",2019
6815039,"12634981","4606","insect - hymenopteran","Macropis europaea","Yellow Loosestrife Bee","NHMSYS0000876276","Macropis europaea","Macropis europaea","1","female","adult",,"Hymenoptera","Melittidae",2019
6815047,"12640786","4610","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee agg.","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2019
6815053,"12476614","4210","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","male","adult",,"Diptera","Syrphidae",2019
6815053,"12640731","4208","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee agg.","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2019
6815053,"12640732","4209","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2019
6815054,"12475666","4216","insect - true fly (Diptera)","Myathropa florea",,"NBNSYS0000007061","Myathropa florea","Myathropa florea","1","female","adult",,"Diptera","Syrphidae",2019
6815054,"12475667","4218","insect - true fly (Diptera)","Sphaerophoria",,"NBNSYS0000033260","Sphaerophoria","Sphaerophoria","1","female","adult","females cannot be reliably separated","Diptera","Syrphidae",2019
6815054,"12475668","4217","insect - true fly (Diptera)","Myathropa florea",,"NBNSYS0000007061","Myathropa florea","Myathropa florea","1","female","adult",,"Diptera","Syrphidae",2019
6815054,"12640749","4212","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","female","adult",,"Hymenoptera","Apidae",2019
6815054,"12640750","4213","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee agg.","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2019
6815054,"12640751","4214","insect - hymenopteran","Lasioglossum leucozonium","White-zoned Furrow Bee","NHMSYS0000876186","Lasioglossum leucozonium","Lasioglossum leucozonium","1","female","adult",,"Hymenoptera","Halictidae",2019
6815054,"12640752","4215","insect - hymenopteran","Hylaeus brevicornis","Short-horned Yellow-face Bee","NHMSYS0000876098","Hylaeus brevicornis","Hylaeus brevicornis","1","female","adult",,"Hymenoptera","Colletidae",2019
6815055,"12475815","4228","insect - true fly (Diptera)","Syrphus ribesii",,"NBNSYS0000006964","Syrphus ribesii","Syrphus ribesii","1","female","adult",,"Diptera","Syrphidae",2019
6815055,"12475816","4226","insect - true fly (Diptera)","Chalcosyrphus nemorum",,"NBNSYS0000007103","Chalcosyrphus nemorum","Chalcosyrphus nemorum","1","male","adult",,"Diptera","Syrphidae",2019
6815055,"12475817","4223","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2019
6815055,"12475818","4224","insect - true fly (Diptera)","Anasimyia lineata",,"NBNSYS0000007041","Anasimyia lineata","Anasimyia lineata","1","male","adult",,"Diptera","Syrphidae",2019
6815055,"12475819","4229","insect - true fly (Diptera)","Anasimyia lineata",,"NBNSYS0000007041","Anasimyia lineata","Anasimyia lineata","1","male","adult",,"Diptera","Syrphidae",2019
6815055,"12475820","4220","insect - true fly (Diptera)","Anasimyia lineata",,"NBNSYS0000007041","Anasimyia lineata","Anasimyia lineata","1","male","adult",,"Diptera","Syrphidae",2019
6815055,"12475821","4221","insect - true fly (Diptera)","Chalcosyrphus nemorum",,"NBNSYS0000007103","Chalcosyrphus nemorum","Chalcosyrphus nemorum","1","female","adult",,"Diptera","Syrphidae",2019
6815055,"12475822","4227","insect - true fly (Diptera)","Anasimyia lineata",,"NBNSYS0000007041","Anasimyia lineata","Anasimyia lineata","1","male","adult",,"Diptera","Syrphidae",2019
6815055,"12475823","4225","insect - true fly (Diptera)","Anasimyia lineata",,"NBNSYS0000007041","Anasimyia lineata","Anasimyia lineata","1","female","adult",,"Diptera","Syrphidae",2019
6815055,"12475824","4222","insect - true fly (Diptera)","Eristalis pertinax",,"NBNSYS0000007052","Eristalis pertinax","Eristalis pertinax","1","female","adult",,"Diptera","Syrphidae",2019
6815065,"12640653","4231","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815065,"12640654","4232","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815078,"12640651","4234","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815078,"12640652","4235","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815093,"12627416","4070","insect - hymenopteran","Lasioglossum xanthopus","Orange-footed Furrow Bee","NHMSYS0000876217","Lasioglossum xanthopus","Lasioglossum xanthopus","1","female","adult",,"Hymenoptera","Halictidae",2019
6815093,"12627417","4071","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815093,"12627418","4072","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815093,"12627419","4073","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","male","adult",,"Hymenoptera","Andrenidae",2019
6815093,"12627420","4074","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815093,"12627421","4075","insect - hymenopteran","Lasioglossum xanthopus","Orange-footed Furrow Bee","NHMSYS0000876217","Lasioglossum xanthopus","Lasioglossum xanthopus","1","female","adult",,"Hymenoptera","Halictidae",2019
6815093,"12627422","4076","insect - hymenopteran","Lasioglossum xanthopus","Orange-footed Furrow Bee","NHMSYS0000876217","Lasioglossum xanthopus","Lasioglossum xanthopus","1","female","adult",,"Hymenoptera","Halictidae",2019
6815093,"12627423","4077","insect - hymenopteran","Andrena nigroaenea","Buffish Mining Bee","NHMSYS0000875243","Andrena nigroaenea","Andrena nigroaenea","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815096,"12629814","4079","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815107,"12627395","4081","insect - hymenopteran","Osmia bicornis","Red Mason Bee","NHMSYS0000876509","Osmia bicornis","Osmia bicornis","1","female","adult",,"Hymenoptera","Megachilidae",2019
6815107,"12627396","4082","insect - hymenopteran","Lasioglossum pauxillum","Lobe-spurred Furrow Bee","NHMSYS0000876200","Lasioglossum pauxillum","Lasioglossum pauxillum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815107,"12627397","4083","insect - hymenopteran","Lasioglossum morio","Brassy Mining Bee","NHMSYS0000876193","Lasioglossum morio","Lasioglossum morio","1","female","adult",,"Hymenoptera","Halictidae",2019
6815107,"12627398","4084","insect - hymenopteran","Nomada ruficornis","Fork-jawed Nomad Bee","NHMSYS0000876447","Nomada ruficornis","Nomada ruficornis","1","female","adult",,"Hymenoptera","Apidae",2019
6815111,"12627382","4086","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815111,"12627383","4087","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815111,"12627384","4088","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815111,"12627385","4089","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815111,"12627386","4090","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815111,"12627387","4091","insect - hymenopteran","Andrena nigroaenea","Buffish Mining Bee","NHMSYS0000875243","Andrena nigroaenea","Andrena nigroaenea","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815111,"12627388","4092","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815111,"12627389","4093","insect - hymenopteran","Lasioglossum pauxillum","Lobe-spurred Furrow Bee","NHMSYS0000876200","Lasioglossum pauxillum","Lasioglossum pauxillum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815111,"12627390","4094","insect - hymenopteran","Lasioglossum pauxillum","Lobe-spurred Furrow Bee","NHMSYS0000876200","Lasioglossum pauxillum","Lasioglossum pauxillum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815111,"12627391","4095","insect - hymenopteran","Lasioglossum pauxillum","Lobe-spurred Furrow Bee","NHMSYS0000876200","Lasioglossum pauxillum","Lasioglossum pauxillum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815117,"12482601","4097","insect - true fly (Diptera)","Cheilosia albitarsis sens.lat.",,"NBNSYS0100002324","Cheilosia albitarsis/ranunculi","Cheilosia albitarsis/ranunculi","1","female","adult",,"Diptera","Syrphidae",2019
6815117,"12627402","4098","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627403","4099","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627404","4100","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627405","4101","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627406","4102","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627407","4103","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627408","4104","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627409","4105","insect - hymenopteran","Andrena humilis","Buff-tailed Mining Bee","NHMSYS0000875218","Andrena humilis","Andrena humilis","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815117,"12627410","4106","insect - hymenopteran","Lasioglossum calceatum","Slender Mining Bee","NHMSYS0000876174","Lasioglossum calceatum","Lasioglossum calceatum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815117,"12627411","4107","insect - hymenopteran","Lasioglossum pauxillum","Lobe-spurred Furrow Bee","NHMSYS0000876200","Lasioglossum pauxillum","Lasioglossum pauxillum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12358850","3647","insect - true fly (Diptera)","Merodon equestris","Greater Bulb-Fly","NBNSYS0000007069","Merodon equestris","Merodon equestris","1","female","adult",,"Diptera","Syrphidae",2019
6815123,"12358851","3648","insect - true fly (Diptera)","Syrphus ribesii",,"NBNSYS0000006964","Syrphus ribesii","Syrphus ribesii","1","male","adult",,"Diptera","Syrphidae",2019
6815123,"12654757","3649","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee agg.","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2019
6815123,"12654758","3650","insect - hymenopteran","Bombus pascuorum","Common Carder Bee","NHMSYS0000875576","Bombus pascuorum","Bombus pascuorum","1","female","adult",,"Hymenoptera","Apidae",2019
6815123,"12654759","3651","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654760","3652","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815123,"12654761","3653","insect - hymenopteran","Lasioglossum leucopus","White-footed Furrow Bee","NBNSYS0100003669","Lasioglossum leucopus","Lasioglossum leucopus","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654762","3654","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654763","3655","insect - hymenopteran","Lasioglossum pauxillum","Lobe-spurred Furrow Bee","NHMSYS0000876200","Lasioglossum pauxillum","Lasioglossum pauxillum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654764","3656","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654765","3657","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654766","3658","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654767","3659","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815123,"12654768","3670","insect - hymenopteran","Lasioglossum minutissimum","Least Furrow Bee","NHMSYS0000876191","Lasioglossum minutissimum","Lasioglossum minutissimum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815125,"12482604","3662","insect - true fly (Diptera)","Syrphus vitripennis",,"NBNSYS0000006966","Syrphus vitripennis","Syrphus vitripennis","1","male","adult",,"Diptera","Syrphidae",2019
6815125,"12627936","3663","insect - hymenopteran","Bombus terrestris subsp. audax","Buff-tailed Bumblebee","NHMSYS0020920072","Bombus terrestris","Bombus lucorum/terrestris/magnus/cryptarum","1","male","adult",,"Hymenoptera","Apidae",2019
6815125,"12627937","3664","insect - hymenopteran","Bombus vestalis","Vestal Cuckoo Bee","NBNSYS0100002030","Bombus vestalis","Bombus vestalis","1","male","adult","dissected","Hymenoptera","Apidae",2019
6815125,"12627938","3665","insect - hymenopteran","Bombus terrestris subsp. audax","Buff-tailed Bumblebee","NHMSYS0020920072","Bombus terrestris","Bombus lucorum/terrestris/magnus/cryptarum","1","male","adult",,"Hymenoptera","Apidae",2019
6815125,"12627939","3666","insect - hymenopteran","Bombus vestalis","Vestal Cuckoo Bee","NBNSYS0100002030","Bombus vestalis","Bombus vestalis","1","male","adult","dissected","Hymenoptera","Apidae",2019
6815125,"12627940","3667","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815125,"12627941","3668","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815125,"12627942","3669","insect - hymenopteran","Lasioglossum villosulum","Shaggy Furrow Bee","NHMSYS0000876215","Lasioglossum villosulum","Lasioglossum villosulum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815125,"12627943","3670","insect - hymenopteran","Lasioglossum pauperatum","Squat Furrow Bee","NHMSYS0000876199","Lasioglossum pauperatum","Lasioglossum pauperatum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815127,"12479268","3672","insect - true fly (Diptera)","Syrphus ribesii",,"NBNSYS0000006964","Syrphus ribesii","Syrphus ribesii","1","male","adult",,"Diptera","Syrphidae",2019
6815128,"12476564","3674","insect - true fly (Diptera)","Syrphus ribesii",,"NBNSYS0000006964","Syrphus ribesii","Syrphus ribesii","1","male","adult",,"Diptera","Syrphidae",2019
6815128,"12629276","3675","insect - hymenopteran","Lasioglossum pauxillum","Lobe-spurred Furrow Bee","NHMSYS0000876200","Lasioglossum pauxillum","Lasioglossum pauxillum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815131,"12473524","4595","insect - true fly (Diptera)","Sphaerophoria scripta",,"NBNSYS0000006959","Sphaerophoria scripta","Sphaerophoria","1","male","adult",,"Diptera","Syrphidae",2019
6815131,"12473525","4596","insect - true fly (Diptera)","Sphaerophoria",,"NBNSYS0000033260","Sphaerophoria","Sphaerophoria","1","female","adult","females cannot be reliably separated","Diptera","Syrphidae",2019
6815131,"12633438","4597","insect - hymenopteran","Andrena bicolor","Gwynne's Mining Bee","NHMSYS0000875171","Andrena bicolor","Andrena bicolor","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815131,"12633439","4598","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815131,"12633440","4599","insect - hymenopteran","Lasioglossum malachurum","Sharp-collared Furrow Bee","NBNSYS0100003670","Lasioglossum malachurum","Lasioglossum malachurum","1","female","adult",,"Hymenoptera","Halictidae",2019
6815131,"12633441","4600","insect - hymenopteran","Andrena bicolor","Gwynne's Mining Bee","NHMSYS0000875171","Andrena bicolor","Andrena bicolor","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815131,"12633442","4651","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815131,"12633443","4652","insect - hymenopteran","Andrena minutula","Common Mini-miner","NHMSYS0000875234","Andrena minutula","Andrena minutula","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815131,"12633444","4653","insect - hymenopteran","Andrena bicolor","Gwynne's Mining Bee","NHMSYS0000875171","Andrena bicolor","Andrena bicolor","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815131,"12633445","4654","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815131,"12633446","4655","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815132,"12640794","4658","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815133,"12476530","4661","insect - true fly (Diptera)","Myathropa florea",,"NBNSYS0000007061","Myathropa florea","Myathropa florea","1","female","adult",,"Diptera","Syrphidae",2019
6815133,"12640795","4660","insect - hymenopteran","Apis mellifera","Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2019
6815134,"12634867","4667","insect - hymenopteran","Andrena bicolor","Gwynne's Mining Bee","NHMSYS0000875171","Andrena bicolor","Andrena bicolor","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815134,"12634868","4668","insect - hymenopteran","Lasioglossum lativentre","Furry-claspered Furrow Bee","NBNSYS0100003668","Lasioglossum lativentre","Lasioglossum lativentre","1","male","adult","dissected","Hymenoptera","Halictidae",2019
6815134,"12634869","4669","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
6815134,"12634870","4670","insect - hymenopteran","Andrena flavipes","Yellow Legged Mining Bee","NHMSYS0000875202","Andrena flavipes","Andrena flavipes","1","female","adult",,"Hymenoptera","Andrenidae",2019
